event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
UKR168039,"22 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Horlivskyi,Zhdanivska,Rozivka,48.1697,38.22,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 22 July 2024, Russian air forces carried out airstrikes near Rozivka, Donetsk. According to Russian sources, more than 405 Ukrainian soldiers were killed near Toretsk, Myrnohrad, Hrodivka, Rozivka, Komyshivka and Novoselivka Persha [Russian MoD reported 405 fatalities. Coded as 10 fatalities split across 6 events. 1 fatality coded to this event].",1,,1722376581
UKR168036,"22 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Hrodivska,Hrodivka,48.2629,37.3789,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 22 July 2024, Russian air forces carried out airstrikes near Hrodivka, Donetsk. According to Russian sources, more than 405 Ukrainian soldiers were killed near Toretsk, Myrnohrad, Hrodivka, Rozivka, Komyshivka and Novoselivka Persha [Russian MoD reported 405 fatalities. Coded as 10 fatalities split across 6 events. 2 fatalities coded to this event].",2,,1725414553
UKR168040,"22 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Chuhuivskyi,Vovchanska,Vovchansk,50.2908,36.9411,2,"Institute for the Study of War; Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 22 July 2024, Russian forces clashed with Ukrainian forces near Vovchansk, Kharkiv. Russian forces continued offensive operations near Vovchansk. According to Russian sources, more than 170 Ukrainian soldiers were killed near Starytsia, Kruhle, Vovchansk and Lyptsi [Russian MoD reported 170 fatalities. Coded as 10 fatalities split across 4 events. 3 fatalities coded to this event].",3,,1732654979
UKR167363,"21 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Lypetska,Lyptsi,50.2037,36.4077,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 21 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Lyptsi, Kharkiv. According to Russian sources, up to 270 Ukrainian servicemen were killed near Bilyi Kolodiaz, Starytsia, Lyptsi and Vovchansk [Russian MoD reported 270 fatalities. Coded as 10 fatalities split across 4 events. 3 fatalities coded to this event].",3,,1722376579
UKR167370,"21 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Volnovaskyi,Velykonovosilkivska,Neskuchne,47.8195,36.8092,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 21 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Neskuchne, Donetsk. According to Russian sources, more than 110 Ukrainian servicemen were killed near Vodyane, Neskuchne, Novosilka, Prechystivka and Stepne [Russian MoD reported 110 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1722376579
UKR167371,"21 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Hrodivska,Vovche,48.2339,37.4886,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 21 July 2024, Russian air forces carried out airstrikes near Vovche, Donetsk. According to Russian sources, up to 335 Ukrainian servicemen were killed near Tymofiivka, Zhelanne, Toretsk, Vovche, Vesele and Hrodivka [Russian MoD reported 335 fatalities. Coded as 10 fatalities split across 6 events. 1 fatality coded to this event].",1,,1722376579
UKR167372,"21 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Zhelanne,48.2084,37.4443,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 21 July 2024, Russian air forces carried out airstrikes near Zhelanne, Donetsk. According to Russian sources, up to 335 Ukrainian servicemen were killed near Tymofiivka, Zhelanne, Toretsk, Vovche, Vesele, and Hrodivka [Russian MoD reported 335 fatalities. Coded as 10 fatalities split across 6 events. 1 fatality coded to this event].",1,,1722376579
UKR167364,"21 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Chuhuivskyi,Vovchanska,"Bilyi Kolodiaz",50.2049,37.1118,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 21 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Bilyi Kolodiaz, Kharkiv. According to Russian sources, up to 270 Ukrainian servicemen were killed near Bilyi Kolodiaz, Starytsia, Lyptsi and Vovchansk [Russian MoD reported 270 fatalities. Coded as 10 fatalities split across 4 events. 2 fatalities coded to this event].",2,,1732654978
UKR167365,"21 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Chuhuivskyi,Vovchanska,Starytsia,50.2405,36.7931,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 21 July 2024, Russian air forces carried out airstrikes near Starytsia, Kharkiv. According to Russian sources, up to 270 Ukrainian servicemen were killed near Bilyi Kolodiaz, Starytsia, Lyptsi and Vovchansk [Russian MoD reported 270 fatalities. Coded as 10 fatalities split across 4 events. 2 fatalities coded to this event].",2,,1732654978
UKR167368,"21 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Lymanska,Katerynivka,49.1819,37.8649,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 21 July 2024, Russian air forces carried out airstrikes near Katerynivka, Donetsk. According to Russian sources, up to 620 Ukrainian servicemen were killed near Dyliivka, Katerynivka and Kostiantynivka [Russian MoD reported 620 fatalities. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event].",3,,1732654978
UKR167369,"21 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Kostiantynivska,Kostiantynivka,48.5333,37.7166,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 21 July 2024, Russian air forces carried out airstrikes near Kostiantynivka, Donetsk. According to Russian sources, up to 620 Ukrainian servicemen were killed near Dyliivka, Katerynivka and Kostiantynivka [Russian MoD reported 620 fatalities. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event].",3,,1732654978
UKR167291,"20 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Lypetska,Lyptsi,50.2037,36.4077,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 20 July 2024, Russian air forces carried out airstrikes near Lyptsi, Kharkiv. According to Russian sources, up to 145 Ukrainian servicemen were killed near Tykhe, Tsyrkuny, Kozacha Lopan, Lyptsi, Vovchansk, Zamulivka and Starytsia [Russian MoD reported 145 fatalities. Coded as 10 fatalities split across 7 events. 1 fatality coded to this event].",1,,1722376579
UKR167298,"20 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Toretsk,48.3934,37.8453,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 20 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Toretsk, Donetsk. According to Russian sources, up to 330 Ukrainian servicemen were killed near Toretsk, Mykhailivka, Zhelanne, New York and Vovche [Russian MoD reported 510 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1722376579
UKR167313,"20 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Hrodivska,Vovche,48.2339,37.4886,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 20 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Vovche, Donetsk. According to Russian sources, up to 330 Ukrainian servicemen were killed near Toretsk, Mykhailivka, Zhelanne, New York and Vovche [Russian MoD reported 510 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1722376579
UKR167320,"20 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Zhelanne,48.2084,37.4443,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 20 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Zhelanne, Donetsk. According to Russian sources, up to 330 Ukrainian servicemen were killed near Toretsk, Mykhailivka, Zhelanne, New York and Vovche [Russian MoD reported 510 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1722376579
UKR167321,"20 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Volnovaskyi,Velykonovosilkivska,Rozdolne,47.9068,36.9178,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 20 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Rozdolne, Donetsk. According to Russian sources, more than 115 Ukrainian servicemen were killed near Blahodatne, Vodyane, Novosilka, Prechystivka, Rozdolne and Stepne [Russian MoD reported 115 fatalities. Coded as 10 fatalities split across 6 events. 1 fatality coded to this event].",1,,1722376579
UKR167263,"20 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Derhachivska,"Kozacha Lopan",50.3319,36.1936,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 20 July 2024, Russian air forces carried out airstrikes at Ukrainian positions near Kozacha Lopan, Kharkiv. According to Russian sources, up to 145 Ukrainian servicemen were killed near Tykhe, Tsyrkuny, Kozacha Lopan, Lyptsi, Vovchansk, Zamulivka and Starytsia [Russian MoD reported 145 fatalities. Coded as 10 fatalities split across 7 events. 1 fatality coded to this event].",1,,1727205004
UKR167179,"19 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Vasylivskyi,Vasylivska,Kamianske,47.5424,35.3662,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 19 July 2024, Russian air forces carried out airstrikes near Kamianske, Zaporizhia. According to Russian sources, more than 140 Ukrainian soldiers were killed near Kamianske, Bilohiria, Myrne and Pyatykhatky [Russian MoD reported 140 fatalities. Coded as 10 fatalities split across 4 events. 2 fatalities coded to this event].",2,,1721769326
UKR167193,"19 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Lypetska,Lyptsi,50.2037,36.4077,2,"Ministry of Defence of Ukraine",Other,"On 19 July 2024, Russian air forces carried out airstrikes near Lyptsi, Kharkiv. According to Russian sources, more than 185 Ukrainian soldiers were killed near Vovchansk, Starytsia, Mali Prokhody and Lyptsi [Russian MoD reported 185 fatalities. Coded as 10 fatalities split across 4 events. 2 fatalities coded to this event].",2,,1721769326
UKR167197,"19 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Derhachivska,"Mali Prokhody",50.2305,36.3402,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 19 July 2024, Russian air forces carried out airstrikes near Mali Prokhody, Kharkiv. According to Russian sources, more than 185 Ukrainian soldiers were killed near Vovchansk, Starytsia, Mali Prokhody and Lyptsi [Russian MoD reported 185 fatalities. Coded as 10 fatalities split across 4 events. 3 fatalities coded to this event].",3,,1721769326
UKR167233,"19 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Chuhuivskyi,Vovchanska,Starytsia,50.2405,36.7931,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 19 July 2024, Russian air forces carried out airstrikes near Starytsia, Kharkiv. According to Russian sources, more than 185 Ukrainian soldiers were killed near Vovchansk, Starytsia, Mali Prokhody and Lyptsi [Russian MoD reported 185 fatalities. Coded as 10 fatalities split across 4 events. 3 fatalities coded to this event].",3,,1732654978
UKR167024,"17 July 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Katerynivka,47.8755,37.3454,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 17 July 2024, Russian air forces struck the Ukrainian military near Katerynivka, Donetsk. According to Russian sources, the Ukrainian military lost up to 540 soldiers, 3 IFVs, 10 cars, 8 artillery systems, a counter-battery system, 2 EW systems and 5 military depots near Chasiv Yar, Katerynivka, Verkhnokamianske [Russian MoD reported 540 fatalities. Coded as 10 fatalities split across 3 events. 4 fatalities coded to this event].",4,,1721769328
